#options: 1920x1080 fps=50/1 timebase=1/50 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=cbr mbtree=1 bitrate=2000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=2000 vbv_bufsize=4000 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:154 out:153 type:P dur:2 cpbdur:2 q:36.98 aq:33.83 tex:30138 mv:11619 misc:5131 imb:95 pmb:2173 smb:5892 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:37.01 aq:36.48 tex:371 mv:1918 misc:1511 imb:4 pmb:244 smb:7912 d:- ref:0 ;
in:156 out:155 type:P dur:2 cpbdur:2 q:37.04 aq:33.99 tex:29813 mv:11288 misc:5179 imb:102 pmb:2109 smb:5949 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:37.04 aq:35.54 tex:637 mv:2440 misc:1675 imb:2 pmb:305 smb:7853 d:- ref:0 ;
in:158 out:157 type:P dur:2 cpbdur:2 q:37.02 aq:33.98 tex:30289 mv:11672 misc:5071 imb:73 pmb:2221 smb:5866 d:- ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:37.04 aq:36.10 tex:363 mv:1926 misc:1447 imb:2 pmb:253 smb:7905 d:- ref:0 ;
in:160 out:159 type:P dur:2 cpbdur:2 q:37.08 aq:34.09 tex:28453 mv:10325 misc:4950 imb:76 pmb:2003 smb:6081 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:37.08 aq:34.07 tex:479 mv:1846 misc:1379 imb:5 pmb:217 smb:7938 d:- ref:0 ;
in:162 out:161 type:P dur:2 cpbdur:2 q:37.06 aq:33.92 tex:29361 mv:11943 misc:5152 imb:89 pmb:2246 smb:5825 d:- ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:37.08 aq:36.82 tex:360 mv:1855 misc:1433 imb:4 pmb:247 smb:7909 d:- ref:0 ;
in:164 out:163 type:P dur:2 cpbdur:2 q:37.04 aq:33.91 tex:30210 mv:11055 misc:5079 imb:102 pmb:2194 smb:5864 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:37.06 aq:34.51 tex:609 mv:2084 misc:1427 imb:2 pmb:242 smb:7916 d:- ref:0 ;
in:166 out:165 type:P dur:2 cpbdur:2 q:37.01 aq:33.58 tex:30258 mv:11668 misc:5146 imb:89 pmb:2279 smb:5792 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:37.04 aq:37.19 tex:551 mv:2416 misc:1793 imb:5 pmb:315 smb:7840 d:- ref:0 ;
in:168 out:167 type:P dur:2 cpbdur:2 q:37.07 aq:33.81 tex:30451 mv:10982 misc:5103 imb:87 pmb:2168 smb:5905 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:37.07 aq:35.58 tex:550 mv:2370 misc:1592 imb:4 pmb:279 smb:7877 d:- ref:0 ;
in:170 out:169 type:P dur:2 cpbdur:2 q:37.05 aq:33.61 tex:31041 mv:11607 misc:5024 imb:92 pmb:2203 smb:5865 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:37.07 aq:36.01 tex:603 mv:2123 misc:1442 imb:6 pmb:247 smb:7907 d:- ref:0 ;
in:172 out:171 type:P dur:2 cpbdur:2 q:37.03 aq:33.81 tex:31677 mv:11290 misc:5153 imb:69 pmb:2219 smb:5872 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:37.05 aq:35.38 tex:655 mv:2583 misc:1602 imb:1 pmb:295 smb:7864 d:- ref:0 ;
in:174 out:173 type:P dur:2 cpbdur:2 q:37.01 aq:34.06 tex:30230 mv:10726 misc:5108 imb:84 pmb:2088 smb:5988 d:- ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:37.03 aq:36.49 tex:563 mv:1885 misc:1392 imb:2 pmb:234 smb:7924 d:- ref:0 ;
in:176 out:175 type:P dur:2 cpbdur:2 q:37.08 aq:34.12 tex:29107 mv:11081 misc:5140 imb:98 pmb:2141 smb:5921 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:37.08 aq:37.20 tex:411 mv:1902 misc:1319 imb:0 pmb:227 smb:7933 d:- ref:0 ;
in:178 out:177 type:P dur:2 cpbdur:2 q:37.06 aq:33.95 tex:33715 mv:11727 misc:5150 imb:75 pmb:2317 smb:5768 d:- ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:37.08 aq:34.46 tex:575 mv:2488 misc:1601 imb:7 pmb:282 smb:7871 d:- ref:0 ;
in:180 out:179 type:P dur:2 cpbdur:2 q:37.05 aq:33.96 tex:28810 mv:11807 misc:5143 imb:105 pmb:2210 smb:5845 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:37.06 aq:36.69 tex:771 mv:1876 misc:1241 imb:4 pmb:214 smb:7942 d:- ref:0 ;
in:182 out:181 type:P dur:2 cpbdur:2 q:37.02 aq:34.05 tex:30733 mv:11154 misc:4921 imb:95 pmb:2125 smb:5940 d:- ref:0 ;
in:181 out:182 type:b dur:2 cpbdur:2 q:37.05 aq:36.90 tex:533 mv:2075 misc:1544 imb:5 pmb:250 smb:7905 d:- ref:0 ;
in:184 out:183 type:P dur:2 cpbdur:2 q:37.01 aq:33.42 tex:28369 mv:10773 misc:5082 imb:79 pmb:2114 smb:5967 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:37.02 aq:34.12 tex:521 mv:2338 misc:1605 imb:7 pmb:274 smb:7879 d:- ref:0 ;
in:186 out:185 type:P dur:2 cpbdur:2 q:37.00 aq:33.66 tex:30201 mv:11475 misc:5092 imb:74 pmb:2197 smb:5889 d:- ref:0 ;
in:185 out:186 type:b dur:2 cpbdur:2 q:37.01 aq:35.93 tex:279 mv:2067 misc:1542 imb:2 pmb:258 smb:7900 d:- ref:0 ;
in:188 out:187 type:P dur:2 cpbdur:2 q:37.06 aq:33.95 tex:29832 mv:11164 misc:5188 imb:87 pmb:2166 smb:5907 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:37.06 aq:35.49 tex:604 mv:3015 misc:2093 imb:2 pmb:400 smb:7758 d:- ref:0 ;
in:190 out:189 type:P dur:2 cpbdur:2 q:37.04 aq:34.10 tex:29928 mv:11354 misc:5078 imb:85 pmb:2174 smb:5901 d:- ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:37.06 aq:35.45 tex:377 mv:1900 misc:1523 imb:1 pmb:287 smb:7872 d:- ref:0 ;
in:192 out:191 type:P dur:2 cpbdur:2 q:37.03 aq:33.98 tex:32168 mv:11817 misc:5143 imb:80 pmb:2265 smb:5815 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:37.04 aq:35.94 tex:377 mv:3106 misc:2141 imb:2 pmb:413 smb:7745 d:- ref:0 ;
in:194 out:193 type:P dur:2 cpbdur:2 q:37.09 aq:33.83 tex:28228 mv:12349 misc:5247 imb:89 pmb:2286 smb:5785 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:37.09 aq:35.32 tex:329 mv:2108 misc:1595 imb:2 pmb:283 smb:7875 d:- ref:0 ;
in:196 out:195 type:P dur:2 cpbdur:2 q:37.08 aq:33.70 tex:29673 mv:11183 misc:5128 imb:80 pmb:2160 smb:5920 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:37.09 aq:36.68 tex:519 mv:2896 misc:2081 imb:3 pmb:380 smb:7777 d:- ref:0 ;
in:198 out:197 type:P dur:2 cpbdur:2 q:37.07 aq:33.50 tex:27224 mv:11300 misc:5228 imb:86 pmb:2141 smb:5933 d:- ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:37.08 aq:37.50 tex:521 mv:2606 misc:1841 imb:5 pmb:343 smb:7812 d:- ref:0 ;
in:200 out:199 type:P dur:2 cpbdur:2 q:37.06 aq:33.97 tex:28461 mv:11348 misc:5063 imb:104 pmb:2134 smb:5922 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:37.07 aq:35.30 tex:494 mv:2396 misc:1814 imb:9 pmb:345 smb:7806 d:- ref:0 ;
in:202 out:201 type:P dur:2 cpbdur:2 q:37.04 aq:34.08 tex:28575 mv:11570 misc:5127 imb:91 pmb:2168 smb:5901 d:- ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:37.06 aq:34.95 tex:634 mv:2521 misc:1949 imb:6 pmb:378 smb:7776 d:- ref:0 ;
in:204 out:203 type:P dur:2 cpbdur:2 q:37.02 aq:34.01 tex:30140 mv:11191 misc:5149 imb:84 pmb:2173 smb:5903 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:37.04 aq:34.35 tex:441 mv:2186 misc:1725 imb:6 pmb:305 smb:7849 d:- ref:0 ;
in:206 out:205 type:P dur:2 cpbdur:2 q:37.09 aq:33.95 tex:29040 mv:11396 misc:5132 imb:100 pmb:2147 smb:5913 d:- ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:37.09 aq:37.42 tex:592 mv:2211 misc:1677 imb:4 pmb:309 smb:7847 d:- ref:0 ;
in:208 out:207 type:P dur:2 cpbdur:2 q:37.08 aq:33.79 tex:29540 mv:11042 misc:5162 imb:82 pmb:2099 smb:5979 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:37.09 aq:35.75 tex:450 mv:2300 misc:1714 imb:4 pmb:301 smb:7855 d:- ref:0 ;
in:210 out:209 type:P dur:2 cpbdur:2 q:37.06 aq:33.68 tex:32288 mv:11774 misc:5162 imb:89 pmb:2269 smb:5802 d:- ref:0 ;
in:209 out:210 type:b dur:2 cpbdur:2 q:37.08 aq:35.47 tex:995 mv:3173 misc:2024 imb:11 pmb:399 smb:7750 d:- ref:0 ;
in:212 out:211 type:P dur:2 cpbdur:2 q:38.51 aq:35.35 tex:9419 mv:8082 misc:4411 imb:42 pmb:1314 smb:6804 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:38.50 aq:36.18 tex:216 mv:1612 misc:1308 imb:1 pmb:215 smb:7944 d:- ref:0 ;
in:214 out:213 type:P dur:2 cpbdur:2 q:38.65 aq:36.19 tex:11384 mv:8938 misc:4542 imb:59 pmb:1415 smb:6686 d:- ref:0 ;
in:213 out:214 type:b dur:2 cpbdur:2 q:38.65 aq:37.00 tex:365 mv:2332 misc:1639 imb:0 pmb:288 smb:7872 d:- ref:0 ;
in:216 out:215 type:P dur:2 cpbdur:2 q:38.70 aq:35.79 tex:9999 mv:8906 misc:4519 imb:55 pmb:1346 smb:6759 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:38.70 aq:38.89 tex:104 mv:1498 misc:1206 imb:1 pmb:175 smb:7984 d:- ref:0 ;
in:218 out:217 type:P dur:2 cpbdur:2 q:38.66 aq:36.36 tex:14701 mv:9779 misc:4704 imb:65 pmb:1491 smb:6604 d:- ref:0 ;
in:217 out:218 type:b dur:2 cpbdur:2 q:38.70 aq:36.28 tex:268 mv:2031 misc:1381 imb:3 pmb:236 smb:7921 d:- ref:0 ;
in:220 out:219 type:P dur:2 cpbdur:2 q:38.71 aq:36.05 tex:13075 mv:10031 misc:4678 imb:89 pmb:1501 smb:6570 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:38.71 aq:38.24 tex:244 mv:2336 misc:1764 imb:2 pmb:312 smb:7846 d:- ref:0 ;
in:222 out:221 type:P dur:2 cpbdur:2 q:38.75 aq:36.13 tex:15356 mv:10093 misc:4847 imb:75 pmb:1583 smb:6502 d:- ref:0 ;
in:221 out:222 type:b dur:2 cpbdur:2 q:38.75 aq:36.95 tex:143 mv:1797 misc:1364 imb:0 pmb:216 smb:7944 d:- ref:0 ;
in:224 out:223 type:P dur:2 cpbdur:2 q:38.72 aq:35.32 tex:15350 mv:11224 misc:4946 imb:94 pmb:1697 smb:6369 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:38.75 aq:37.47 tex:141 mv:2212 misc:1791 imb:1 pmb:318 smb:7841 d:- ref:0 ;
in:226 out:225 type:P dur:2 cpbdur:2 q:38.76 aq:35.78 tex:16912 mv:10357 misc:4811 imb:70 pmb:1697 smb:6393 d:- ref:0 ;
in:225 out:226 type:b dur:2 cpbdur:2 q:38.76 aq:36.35 tex:206 mv:2060 misc:1462 imb:4 pmb:235 smb:7921 d:- ref:0 ;
in:228 out:227 type:P dur:2 cpbdur:2 q:38.81 aq:36.06 tex:16789 mv:10763 misc:4968 imb:97 pmb:1705 smb:6358 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:38.81 aq:36.03 tex:112 mv:1973 misc:1539 imb:1 pmb:248 smb:7911 d:- ref:0 ;
in:230 out:229 type:P dur:2 cpbdur:2 q:38.77 aq:35.93 tex:17885 mv:10358 misc:4933 imb:65 pmb:1761 smb:6334 d:- ref:0 ;
in:229 out:230 type:b dur:2 cpbdur:2 q:38.81 aq:38.22 tex:345 mv:2055 misc:1472 imb:3 pmb:232 smb:7925 d:- ref:0 ;
in:232 out:231 type:P dur:2 cpbdur:2 q:38.82 aq:35.81 tex:18773 mv:10377 misc:4882 imb:80 pmb:1731 smb:6349 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:38.82 aq:36.42 tex:226 mv:1844 misc:1322 imb:1 pmb:198 smb:7961 d:- ref:0 ;
in:234 out:233 type:P dur:2 cpbdur:2 q:38.79 aq:36.70 tex:19674 mv:11228 misc:5082 imb:84 pmb:1862 smb:6214 d:- ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:38.82 aq:37.77 tex:318 mv:1798 misc:1452 imb:2 pmb:238 smb:7920 d:- ref:0 ;
in:236 out:235 type:P dur:2 cpbdur:2 q:38.83 aq:35.81 tex:20706 mv:11675 misc:5179 imb:111 pmb:1884 smb:6165 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:38.83 aq:37.20 tex:209 mv:2312 misc:1767 imb:2 pmb:313 smb:7845 d:- ref:0 ;
in:238 out:237 type:P dur:2 cpbdur:2 q:38.80 aq:35.60 tex:19535 mv:11483 misc:5078 imb:88 pmb:1922 smb:6150 d:- ref:0 ;
in:237 out:238 type:b dur:2 cpbdur:2 q:38.83 aq:36.02 tex:156 mv:1795 misc:1457 imb:5 pmb:224 smb:7931 d:- ref:0 ;
in:240 out:239 type:P dur:2 cpbdur:2 q:38.76 aq:35.76 tex:22897 mv:12319 misc:5128 imb:118 pmb:1968 smb:6074 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:38.80 aq:37.97 tex:311 mv:2083 misc:1550 imb:5 pmb:253 smb:7902 d:- ref:0 ;
in:242 out:241 type:P dur:2 cpbdur:2 q:38.81 aq:35.70 tex:19573 mv:11202 misc:5169 imb:93 pmb:1877 smb:6190 d:- ref:0 ;
in:241 out:242 type:b dur:2 cpbdur:2 q:38.81 aq:36.98 tex:251 mv:2090 misc:1675 imb:7 pmb:267 smb:7886 d:- ref:0 ;
in:244 out:243 type:P dur:2 cpbdur:2 q:38.77 aq:35.59 tex:21406 mv:11971 misc:5175 imb:115 pmb:1999 smb:6046 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:38.81 aq:37.80 tex:258 mv:2065 misc:1517 imb:5 pmb:251 smb:7904 d:- ref:0 ;
in:246 out:245 type:P dur:2 cpbdur:2 q:38.82 aq:35.72 tex:21137 mv:11525 misc:5122 imb:92 pmb:1949 smb:6119 d:- ref:0 ;
in:245 out:246 type:b dur:2 cpbdur:2 q:38.82 aq:39.00 tex:335 mv:1989 misc:1548 imb:5 pmb:248 smb:7907 d:- ref:0 ;
in:248 out:247 type:P dur:2 cpbdur:2 q:38.78 aq:35.38 tex:20056 mv:10828 misc:5164 imb:104 pmb:1832 smb:6224 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:38.82 aq:37.52 tex:256 mv:1417 misc:1239 imb:5 pmb:188 smb:7967 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:34.78 aq:34.17 tex:13699 mv:9707 misc:5842 imb:547 pmb:1266 smb:6347 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:35.85 aq:33.02 tex:449977 mv:162455 misc:616 imb:8160 pmb:0 smb:0 d:- ref:;
in:252 out:251 type:P dur:2 cpbdur:2 q:38.79 aq:34.93 tex:2165 mv:6211 misc:3768 imb:8 pmb:967 smb:7185 d:- ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:38.79 aq:36.03 tex:91 mv:1584 misc:1197 imb:0 pmb:188 smb:7972 d:- ref:0 ;
in:254 out:253 type:P dur:2 cpbdur:2 q:38.75 aq:36.06 tex:4401 mv:8009 misc:4158 imb:38 pmb:1115 smb:7007 d:- ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:38.79 aq:36.63 tex:262 mv:1980 misc:1454 imb:2 pmb:242 smb:7916 d:- ref:0 ;
in:256 out:255 type:P dur:2 cpbdur:2 q:38.71 aq:35.87 tex:6422 mv:9217 misc:4393 imb:42 pmb:1268 smb:6850 d:- ref:0 ;
in:255 out:256 type:b dur:2 cpbdur:2 q:38.75 aq:38.49 tex:181 mv:1994 misc:1473 imb:0 pmb:247 smb:7913 d:- ref:0 ;
in:258 out:257 type:P dur:2 cpbdur:2 q:38.33 aq:35.20 tex:10581 mv:10026 misc:4609 imb:43 pmb:1506 smb:6611 d:- ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:38.71 aq:36.79 tex:142 mv:1521 misc:1193 imb:0 pmb:175 smb:7985 d:- ref:0 ;
in:260 out:259 type:P dur:2 cpbdur:2 q:38.17 aq:34.81 tex:11481 mv:10313 misc:4710 imb:34 pmb:1551 smb:6575 d:- ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:38.33 aq:35.43 tex:235 mv:2285 misc:1680 imb:4 pmb:299 smb:7857 d:- ref:0 ;
in:262 out:261 type:P dur:2 cpbdur:2 q:38.04 aq:35.49 tex:14498 mv:10315 misc:4843 imb:56 pmb:1636 smb:6468 d:- ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:38.17 aq:37.84 tex:179 mv:1521 misc:1196 imb:1 pmb:194 smb:7965 d:- ref:0 ;
in:264 out:263 type:P dur:2 cpbdur:2 q:37.91 aq:35.29 tex:15932 mv:9875 misc:4609 imb:57 pmb:1567 smb:6536 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:38.04 aq:35.84 tex:295 mv:2159 misc:1530 imb:2 pmb:262 smb:7896 d:- ref:0 ;
in:266 out:265 type:P dur:2 cpbdur:2 q:37.79 aq:35.14 tex:17666 mv:10534 misc:4840 imb:59 pmb:1730 smb:6371 d:- ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:37.91 aq:35.12 tex:373 mv:2747 misc:1800 imb:0 pmb:341 smb:7819 d:- ref:0 ;
in:268 out:267 type:P dur:2 cpbdur:2 q:37.67 aq:35.08 tex:20967 mv:11695 misc:4954 imb:84 pmb:1912 smb:6164 d:- ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:37.78 aq:35.80 tex:686 mv:3534 misc:2028 imb:8 pmb:386 smb:7766 d:- ref:0 ;
in:270 out:269 type:P dur:2 cpbdur:2 q:37.55 aq:34.45 tex:22726 mv:11393 misc:5057 imb:82 pmb:1913 smb:6165 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:37.67 aq:36.21 tex:815 mv:3258 misc:1919 imb:6 pmb:370 smb:7784 d:- ref:0 ;
in:272 out:271 type:P dur:2 cpbdur:2 q:37.43 aq:34.63 tex:24824 mv:11797 misc:5107 imb:105 pmb:1968 smb:6087 d:- ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:37.55 aq:36.48 tex:928 mv:3796 misc:2316 imb:5 pmb:477 smb:7678 d:- ref:0 ;
in:274 out:273 type:P dur:2 cpbdur:2 q:37.42 aq:34.20 tex:26077 mv:11824 misc:5195 imb:81 pmb:2079 smb:6000 d:- ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:37.43 aq:39.07 tex:482 mv:2289 misc:1477 imb:1 pmb:260 smb:7899 d:- ref:0 ;
in:276 out:275 type:P dur:2 cpbdur:2 q:37.31 aq:34.84 tex:26885 mv:11985 misc:5202 imb:89 pmb:2118 smb:5953 d:- ref:0 ;
in:275 out:276 type:b dur:2 cpbdur:2 q:37.42 aq:35.83 tex:963 mv:3179 misc:1842 imb:6 pmb:370 smb:7784 d:- ref:0 ;
in:278 out:277 type:P dur:2 cpbdur:2 q:37.22 aq:33.93 tex:26238 mv:12027 misc:5255 imb:102 pmb:2126 smb:5932 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:37.31 aq:35.21 tex:562 mv:3068 misc:1650 imb:4 pmb:332 smb:7824 d:- ref:0 ;
in:280 out:279 type:P dur:2 cpbdur:2 q:37.12 aq:33.72 tex:29526 mv:13272 misc:5242 imb:118 pmb:2299 smb:5743 d:- ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:37.22 aq:36.92 tex:690 mv:4339 misc:2411 imb:4 pmb:492 smb:7664 d:- ref:0 ;
in:282 out:281 type:P dur:2 cpbdur:2 q:37.02 aq:34.06 tex:29581 mv:12759 misc:5228 imb:137 pmb:2205 smb:5818 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:37.12 aq:37.02 tex:1072 mv:4973 misc:2875 imb:2 pmb:660 smb:7498 d:- ref:0 ;
in:284 out:283 type:P dur:2 cpbdur:2 q:37.01 aq:33.82 tex:30853 mv:13124 misc:5271 imb:149 pmb:2278 smb:5733 d:- ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:37.02 aq:36.15 tex:1369 mv:4948 misc:2763 imb:11 pmb:592 smb:7557 d:- ref:0 ;
in:286 out:285 type:P dur:2 cpbdur:2 q:37.01 aq:33.73 tex:27170 mv:12422 misc:5288 imb:147 pmb:2161 smb:5852 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:37.01 aq:36.64 tex:1105 mv:5134 misc:2721 imb:6 pmb:595 smb:7559 d:- ref:0 ;
in:288 out:287 type:P dur:2 cpbdur:2 q:37.00 aq:33.79 tex:32338 mv:12637 misc:5441 imb:166 pmb:2245 smb:5749 d:- ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:37.01 aq:35.47 tex:940 mv:4599 misc:2653 imb:14 pmb:573 smb:7573 d:- ref:0 ;
in:290 out:289 type:P dur:2 cpbdur:2 q:37.09 aq:33.90 tex:26254 mv:11554 misc:5128 imb:105 pmb:2057 smb:5998 d:- ref:0 w:0,1,-1 ;
in:289 out:290 type:b dur:2 cpbdur:2 q:37.09 aq:35.85 tex:1105 mv:4490 misc:2573 imb:37 pmb:517 smb:7606 d:- ref:0 ;
in:292 out:291 type:P dur:2 cpbdur:2 q:37.00 aq:33.82 tex:25957 mv:11519 misc:5244 imb:110 pmb:2069 smb:5981 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:37.09 aq:35.08 tex:582 mv:2846 misc:1908 imb:13 pmb:339 smb:7808 d:- ref:0 ;
in:294 out:293 type:P dur:2 cpbdur:2 q:37.09 aq:34.04 tex:25889 mv:11158 misc:5137 imb:84 pmb:2042 smb:6034 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:37.08 aq:34.25 tex:576 mv:2556 misc:1692 imb:15 pmb:287 smb:7858 d:- ref:0 ;
in:296 out:295 type:P dur:2 cpbdur:2 q:36.99 aq:33.85 tex:26272 mv:11658 misc:5206 imb:106 pmb:2092 smb:5962 d:- ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:37.08 aq:36.47 tex:647 mv:4076 misc:2461 imb:13 pmb:464 smb:7683 d:- ref:0 ;
in:298 out:297 type:P dur:2 cpbdur:2 q:36.98 aq:33.77 tex:33740 mv:13092 misc:5192 imb:135 pmb:2362 smb:5663 d:- ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:36.99 aq:34.50 tex:536 mv:3218 misc:2078 imb:10 pmb:399 smb:7751 d:- ref:0 ;
in:300 out:299 type:P dur:2 cpbdur:2 q:37.05 aq:33.85 tex:25891 mv:12059 misc:5234 imb:90 pmb:2142 smb:5928 d:- ref:0 ;
in:299 out:300 type:b dur:2 cpbdur:2 q:37.05 aq:35.28 tex:557 mv:3263 misc:2172 imb:12 pmb:406 smb:7742 d:- ref:0 ;
in:302 out:301 type:P dur:2 cpbdur:2 q:37.04 aq:34.40 tex:30593 mv:12558 misc:5177 imb:84 pmb:2245 smb:5831 d:- ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:37.05 aq:36.28 tex:416 mv:3654 misc:2162 imb:5 pmb:440 smb:7715 d:- ref:0 ;
in:304 out:303 type:P dur:2 cpbdur:2 q:37.04 aq:34.15 tex:25531 mv:12168 misc:5157 imb:78 pmb:2158 smb:5924 d:- ref:0 ;
in:303 out:304 type:b dur:2 cpbdur:2 q:37.04 aq:36.57 tex:448 mv:3309 misc:2115 imb:1 pmb:406 smb:7753 d:- ref:0 ;
in:306 out:305 type:P dur:2 cpbdur:2 q:37.03 aq:33.96 tex:27126 mv:12160 misc:5210 imb:83 pmb:2216 smb:5861 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:37.04 aq:35.26 tex:439 mv:2896 misc:1913 imb:3 pmb:340 smb:7817 d:- ref:0 ;
in:308 out:307 type:P dur:2 cpbdur:2 q:37.02 aq:33.83 tex:29678 mv:12235 misc:5279 imb:86 pmb:2212 smb:5862 d:- ref:0 ;
in:307 out:308 type:b dur:2 cpbdur:2 q:37.03 aq:34.73 tex:468 mv:3107 misc:2065 imb:8 pmb:398 smb:7754 d:- ref:0 ;
in:310 out:309 type:P dur:2 cpbdur:2 q:37.01 aq:33.72 tex:26390 mv:12062 misc:5188 imb:89 pmb:2170 smb:5901 d:- ref:0 ;
in:309 out:310 type:b dur:2 cpbdur:2 q:37.02 aq:36.06 tex:413 mv:2493 misc:1766 imb:5 pmb:310 smb:7845 d:- ref:0 ;
in:312 out:311 type:P dur:2 cpbdur:2 q:37.00 aq:33.68 tex:29282 mv:12731 misc:5251 imb:78 pmb:2345 smb:5737 d:- ref:0 ;
in:311 out:312 type:b dur:2 cpbdur:2 q:37.01 aq:35.88 tex:612 mv:3085 misc:1983 imb:9 pmb:368 smb:7783 d:- ref:0 ;
in:314 out:313 type:P dur:2 cpbdur:2 q:36.99 aq:33.89 tex:28491 mv:12024 misc:5197 imb:95 pmb:2228 smb:5837 d:- ref:0 ;
in:313 out:314 type:b dur:2 cpbdur:2 q:37.00 aq:34.95 tex:448 mv:2965 misc:2139 imb:4 pmb:424 smb:7732 d:- ref:0 ;
in:316 out:315 type:P dur:2 cpbdur:2 q:36.98 aq:33.30 tex:30963 mv:12416 misc:5181 imb:103 pmb:2288 smb:5769 d:- ref:0 ;
